family,query_id,schema_name,retrieval_correct,grounding_mode,param_coverage,type_match,key_overlap,instantiation_approx,error_type
Production Planning / LP,nlp4lp_test_21,nlp4lp_test_21,1,opt_role_repair,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_21,nlp4lp_test_21,1,global_compat_full,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_21,nlp4lp_test_21,1,semantic_ir_repair,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_210,nlp4lp_test_210,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_210,nlp4lp_test_210,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_210,nlp4lp_test_210,1,opt_role_repair,0.833,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_210,nlp4lp_test_210,1,global_compat_full,0.833,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_210,nlp4lp_test_210,1,semantic_ir_repair,0.833,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_211,nlp4lp_test_211,1,tfidf_greedy,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_211,nlp4lp_test_211,1,constrained,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_211,nlp4lp_test_211,1,opt_role_repair,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_211,nlp4lp_test_211,1,global_compat_full,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_211,nlp4lp_test_211,1,semantic_ir_repair,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_217,nlp4lp_test_217,1,tfidf_greedy,1.000,0.857,1.000,1,none
Production Planning / LP,nlp4lp_test_217,nlp4lp_test_217,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_217,nlp4lp_test_217,1,opt_role_repair,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_217,nlp4lp_test_217,1,global_compat_full,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_217,nlp4lp_test_217,1,semantic_ir_repair,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_220,nlp4lp_test_220,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_220,nlp4lp_test_220,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_220,nlp4lp_test_220,1,opt_role_repair,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_220,nlp4lp_test_220,1,global_compat_full,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_220,nlp4lp_test_220,1,semantic_ir_repair,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_221,nlp4lp_test_221,1,tfidf_greedy,1.000,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_221,nlp4lp_test_221,1,constrained,1.000,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_221,nlp4lp_test_221,1,opt_role_repair,1.000,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_221,nlp4lp_test_221,1,global_compat_full,1.000,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_221,nlp4lp_test_221,1,semantic_ir_repair,1.000,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_227,nlp4lp_test_227,1,tfidf_greedy,1.000,0.900,1.000,1,none
Production Planning / LP,nlp4lp_test_227,nlp4lp_test_227,1,constrained,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_227,nlp4lp_test_227,1,opt_role_repair,0.900,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_227,nlp4lp_test_227,1,global_compat_full,0.900,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_227,nlp4lp_test_227,1,semantic_ir_repair,0.900,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_229,nlp4lp_test_229,1,tfidf_greedy,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_229,nlp4lp_test_229,1,constrained,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_229,nlp4lp_test_229,1,opt_role_repair,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_229,nlp4lp_test_229,1,global_compat_full,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_229,nlp4lp_test_229,1,semantic_ir_repair,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_23,nlp4lp_test_23,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_23,nlp4lp_test_23,1,constrained,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_23,nlp4lp_test_23,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_23,nlp4lp_test_23,1,global_compat_full,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_23,nlp4lp_test_23,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_233,nlp4lp_test_233,1,tfidf_greedy,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_233,nlp4lp_test_233,1,constrained,0.500,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_233,nlp4lp_test_233,1,opt_role_repair,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_233,nlp4lp_test_233,1,global_compat_full,1.000,0.500,1.000,0,none
Production Planning / LP,nlp4lp_test_233,nlp4lp_test_233,1,semantic_ir_repair,0.667,0.750,1.000,0,none
Production Planning / LP,nlp4lp_test_234,nlp4lp_test_234,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_234,nlp4lp_test_234,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_234,nlp4lp_test_234,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_234,nlp4lp_test_234,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_234,nlp4lp_test_234,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_236,nlp4lp_test_236,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_236,nlp4lp_test_236,1,constrained,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_236,nlp4lp_test_236,1,opt_role_repair,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_236,nlp4lp_test_236,1,global_compat_full,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_236,nlp4lp_test_236,1,semantic_ir_repair,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_238,nlp4lp_test_238,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_238,nlp4lp_test_238,1,constrained,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_238,nlp4lp_test_238,1,opt_role_repair,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_238,nlp4lp_test_238,1,global_compat_full,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_238,nlp4lp_test_238,1,semantic_ir_repair,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_239,nlp4lp_test_239,1,tfidf_greedy,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_239,nlp4lp_test_239,1,constrained,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_239,nlp4lp_test_239,1,opt_role_repair,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_239,nlp4lp_test_239,1,global_compat_full,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_239,nlp4lp_test_239,1,semantic_ir_repair,0.800,0.750,1.000,1,none
Production Planning / LP,nlp4lp_test_241,nlp4lp_test_241,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_241,nlp4lp_test_241,1,constrained,0.714,0.800,1.000,0,none
Production Planning / LP,nlp4lp_test_241,nlp4lp_test_241,1,opt_role_repair,1.000,0.571,1.000,0,none
Production Planning / LP,nlp4lp_test_241,nlp4lp_test_241,1,global_compat_full,1.000,0.571,1.000,0,none
Production Planning / LP,nlp4lp_test_241,nlp4lp_test_241,1,semantic_ir_repair,0.714,0.800,1.000,0,none
Production Planning / LP,nlp4lp_test_247,nlp4lp_test_247,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_247,nlp4lp_test_247,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_247,nlp4lp_test_247,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_247,nlp4lp_test_247,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_247,nlp4lp_test_247,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_249,nlp4lp_test_249,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_249,nlp4lp_test_249,1,constrained,1.000,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_249,nlp4lp_test_249,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_249,nlp4lp_test_249,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_249,nlp4lp_test_249,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_25,nlp4lp_test_25,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_25,nlp4lp_test_25,1,constrained,1.000,0.000,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_25,nlp4lp_test_25,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_25,nlp4lp_test_25,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_25,nlp4lp_test_25,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_250,nlp4lp_test_250,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_250,nlp4lp_test_250,1,constrained,1.000,0.333,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_250,nlp4lp_test_250,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_250,nlp4lp_test_250,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_250,nlp4lp_test_250,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_255,nlp4lp_test_255,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_255,nlp4lp_test_255,1,constrained,1.000,0.571,1.000,0,none
Production Planning / LP,nlp4lp_test_255,nlp4lp_test_255,1,opt_role_repair,1.000,0.571,1.000,0,none
Production Planning / LP,nlp4lp_test_255,nlp4lp_test_255,1,global_compat_full,1.000,0.571,1.000,0,none
Production Planning / LP,nlp4lp_test_255,nlp4lp_test_255,1,semantic_ir_repair,1.000,0.571,1.000,0,none
Production Planning / LP,nlp4lp_test_256,nlp4lp_test_256,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_256,nlp4lp_test_256,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_256,nlp4lp_test_256,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_256,nlp4lp_test_256,1,global_compat_full,1.000,0.600,1.000,0,none
Production Planning / LP,nlp4lp_test_256,nlp4lp_test_256,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_26,nlp4lp_test_26,1,tfidf_greedy,0.625,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_26,nlp4lp_test_26,1,constrained,0.625,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_26,nlp4lp_test_26,1,opt_role_repair,0.625,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_26,nlp4lp_test_26,1,global_compat_full,0.625,0.800,1.000,0,none
Production Planning / LP,nlp4lp_test_26,nlp4lp_test_26,1,semantic_ir_repair,0.625,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_260,nlp4lp_test_260,1,tfidf_greedy,1.000,0.444,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_260,nlp4lp_test_260,1,constrained,0.556,0.800,1.000,0,none
Production Planning / LP,nlp4lp_test_260,nlp4lp_test_260,1,opt_role_repair,1.000,0.444,1.000,0,type_mismatch
Production Planning / LP,nlp4lp_test_260,nlp4lp_test_260,1,global_compat_full,0.667,0.833,1.000,0,none
Production Planning / LP,nlp4lp_test_260,nlp4lp_test_260,1,semantic_ir_repair,0.556,0.800,1.000,0,none
Production Planning / LP,nlp4lp_test_261,nlp4lp_test_261,1,tfidf_greedy,0.900,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_261,nlp4lp_test_261,1,constrained,0.900,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_261,nlp4lp_test_261,1,opt_role_repair,0.900,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_261,nlp4lp_test_261,1,global_compat_full,0.900,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_261,nlp4lp_test_261,1,semantic_ir_repair,0.900,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_263,nlp4lp_test_263,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_263,nlp4lp_test_263,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_263,nlp4lp_test_263,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_263,nlp4lp_test_263,1,global_compat_full,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_263,nlp4lp_test_263,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_266,nlp4lp_test_266,1,tfidf_greedy,0.889,0.625,1.000,0,none
Production Planning / LP,nlp4lp_test_266,nlp4lp_test_266,1,constrained,0.667,0.833,1.000,0,none
Production Planning / LP,nlp4lp_test_266,nlp4lp_test_266,1,opt_role_repair,0.333,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_266,nlp4lp_test_266,1,global_compat_full,0.333,0.667,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_266,nlp4lp_test_266,1,semantic_ir_repair,0.333,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_267,nlp4lp_test_267,1,tfidf_greedy,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_267,nlp4lp_test_267,1,constrained,1.000,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_267,nlp4lp_test_267,1,opt_role_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_267,nlp4lp_test_267,1,global_compat_full,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_267,nlp4lp_test_267,1,semantic_ir_repair,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_268,nlp4lp_test_268,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_268,nlp4lp_test_268,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_268,nlp4lp_test_268,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_268,nlp4lp_test_268,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_268,nlp4lp_test_268,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_27,nlp4lp_test_27,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_27,nlp4lp_test_27,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_27,nlp4lp_test_27,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_27,nlp4lp_test_27,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_27,nlp4lp_test_27,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_270,nlp4lp_test_270,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_270,nlp4lp_test_270,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_270,nlp4lp_test_270,1,opt_role_repair,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_270,nlp4lp_test_270,1,global_compat_full,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_270,nlp4lp_test_270,1,semantic_ir_repair,0.800,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_273,nlp4lp_test_273,1,tfidf_greedy,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_273,nlp4lp_test_273,1,constrained,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_273,nlp4lp_test_273,1,opt_role_repair,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_273,nlp4lp_test_273,1,global_compat_full,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_273,nlp4lp_test_273,1,semantic_ir_repair,1.000,0.778,1.000,1,none
Production Planning / LP,nlp4lp_test_274,nlp4lp_test_274,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_274,nlp4lp_test_274,1,constrained,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_274,nlp4lp_test_274,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_274,nlp4lp_test_274,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_274,nlp4lp_test_274,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_275,nlp4lp_test_275,1,tfidf_greedy,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_275,nlp4lp_test_275,1,constrained,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_275,nlp4lp_test_275,1,opt_role_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_275,nlp4lp_test_275,1,global_compat_full,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_275,nlp4lp_test_275,1,semantic_ir_repair,1.000,0.714,1.000,1,none
Production Planning / LP,nlp4lp_test_279,nlp4lp_test_279,1,tfidf_greedy,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_279,nlp4lp_test_279,1,constrained,1.000,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_279,nlp4lp_test_279,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_279,nlp4lp_test_279,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_279,nlp4lp_test_279,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_28,nlp4lp_test_28,1,tfidf_greedy,0.917,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_28,nlp4lp_test_28,1,constrained,0.917,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_28,nlp4lp_test_28,1,opt_role_repair,0.917,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_28,nlp4lp_test_28,1,global_compat_full,0.917,0.818,1.000,1,none
Production Planning / LP,nlp4lp_test_28,nlp4lp_test_28,1,semantic_ir_repair,0.917,0.909,1.000,1,none
Production Planning / LP,nlp4lp_test_280,nlp4lp_test_280,1,tfidf_greedy,0.857,0.833,1.000,1,none
Production Planning / LP,nlp4lp_test_280,nlp4lp_test_280,1,constrained,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_280,nlp4lp_test_280,1,opt_role_repair,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_280,nlp4lp_test_280,1,global_compat_full,0.857,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_280,nlp4lp_test_280,1,semantic_ir_repair,0.857,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_281,nlp4lp_test_281,1,tfidf_greedy,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_281,nlp4lp_test_281,1,constrained,1.000,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_281,nlp4lp_test_281,1,opt_role_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_281,nlp4lp_test_281,1,global_compat_full,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_281,nlp4lp_test_281,1,semantic_ir_repair,1.000,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_283,nlp4lp_test_283,0,tfidf_greedy,0.000,0.000,0.800,0,retrieval_miss
Production Planning / LP,nlp4lp_test_283,nlp4lp_test_283,0,constrained,0.000,0.000,0.800,0,retrieval_miss
Production Planning / LP,nlp4lp_test_283,nlp4lp_test_283,0,opt_role_repair,0.000,0.000,0.800,0,retrieval_miss
Production Planning / LP,nlp4lp_test_283,nlp4lp_test_283,0,global_compat_full,0.000,0.000,0.800,0,retrieval_miss
Production Planning / LP,nlp4lp_test_283,nlp4lp_test_283,0,semantic_ir_repair,0.000,0.000,0.800,0,retrieval_miss
Production Planning / LP,nlp4lp_test_284,nlp4lp_test_284,1,tfidf_greedy,0.182,0.500,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_284,nlp4lp_test_284,1,constrained,0.182,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_284,nlp4lp_test_284,1,opt_role_repair,0.091,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_284,nlp4lp_test_284,1,global_compat_full,0.091,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_284,nlp4lp_test_284,1,semantic_ir_repair,0.091,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_285,nlp4lp_test_285,1,tfidf_greedy,0.500,0.667,1.000,0,none
Production Planning / LP,nlp4lp_test_285,nlp4lp_test_285,1,constrained,0.500,1.000,1.000,0,none
Production Planning / LP,nlp4lp_test_285,nlp4lp_test_285,1,opt_role_repair,0.333,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_285,nlp4lp_test_285,1,global_compat_full,0.333,0.500,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_285,nlp4lp_test_285,1,semantic_ir_repair,0.333,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_286,nlp4lp_test_286,0,tfidf_greedy,1.000,0.500,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_286,nlp4lp_test_286,0,constrained,1.000,0.500,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_286,nlp4lp_test_286,0,opt_role_repair,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_286,nlp4lp_test_286,0,global_compat_full,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_286,nlp4lp_test_286,0,semantic_ir_repair,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_287,nlp4lp_test_287,0,tfidf_greedy,1.000,1.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_287,nlp4lp_test_287,0,constrained,1.000,1.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_287,nlp4lp_test_287,0,opt_role_repair,0.000,0.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_287,nlp4lp_test_287,0,global_compat_full,0.000,0.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_287,nlp4lp_test_287,0,semantic_ir_repair,0.000,0.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_288,nlp4lp_test_288,0,tfidf_greedy,1.000,1.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_288,nlp4lp_test_288,0,constrained,1.000,1.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_288,nlp4lp_test_288,0,opt_role_repair,0.000,0.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_288,nlp4lp_test_288,0,global_compat_full,0.000,0.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_288,nlp4lp_test_288,0,semantic_ir_repair,0.000,0.000,0.250,0,retrieval_miss
Production Planning / LP,nlp4lp_test_289,nlp4lp_test_289,1,tfidf_greedy,0.400,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_289,nlp4lp_test_289,1,constrained,0.400,1.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_289,nlp4lp_test_289,1,opt_role_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_289,nlp4lp_test_289,1,global_compat_full,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_289,nlp4lp_test_289,1,semantic_ir_repair,0.000,0.000,1.000,0,low_param_coverage
Production Planning / LP,nlp4lp_test_29,nlp4lp_test_29,1,tfidf_greedy,0.833,0.800,1.000,1,none
Production Planning / LP,nlp4lp_test_29,nlp4lp_test_29,1,constrained,0.833,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_29,nlp4lp_test_29,1,opt_role_repair,0.833,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_29,nlp4lp_test_29,1,global_compat_full,0.833,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_29,nlp4lp_test_29,1,semantic_ir_repair,0.833,1.000,1.000,1,none
Production Planning / LP,nlp4lp_test_290,nlp4lp_test_290,0,tfidf_greedy,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_290,nlp4lp_test_290,0,constrained,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_290,nlp4lp_test_290,0,opt_role_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_290,nlp4lp_test_290,0,global_compat_full,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_290,nlp4lp_test_290,0,semantic_ir_repair,0.000,0.000,0.000,0,retrieval_miss
Production Planning / LP,nlp4lp_test_291,nlp4lp_test_291,0,tfidf_greedy,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_291,nlp4lp_test_291,0,constrained,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_291,nlp4lp_test_291,0,opt_role_repair,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_291,nlp4lp_test_291,0,global_compat_full,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_291,nlp4lp_test_291,0,semantic_ir_repair,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_292,nlp4lp_test_292,0,tfidf_greedy,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_292,nlp4lp_test_292,0,constrained,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_292,nlp4lp_test_292,0,opt_role_repair,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_292,nlp4lp_test_292,0,global_compat_full,1.000,1.000,0.333,0,retrieval_miss
Production Planning / LP,nlp4lp_test_292,nlp4lp_test_292,0,semantic_ir_repair,1.000,1.000,0.333,0,retrieval_miss
